name,business_status,price_level,place_id,rating,types,lat,lng,open,neighborhood,pull_date,pull_datetime,pull_week
Nish Nush,OPERATIONAL,1,ChIJ0zTkax9awokRgH4QnXxcRSc,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7169147,-74.008421,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Petrarca Cucina e Vino,OPERATIONAL,2,ChIJaYKenopZwokRSJuApmvAGzM,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7162023,-74.0072007,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Añejo Tribeca,OPERATIONAL,2,ChIJf4XPj4pZwokRjFYw3YKWv7Q,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7169855,-74.0083752,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Zutto Japanese American Pub,OPERATIONAL,2,ChIJ7-SBzh9awokRKB5djQIBiC0,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71726470000001,-74.0104673,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Attraversa Tribeca,OPERATIONAL,NA,ChIJ2ahle3RZwokRXwx_19yyDjY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71609770000001,-74.0085945,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Antique Garage,OPERATIONAL,NA,ChIJ8eVpi4pZwokROYbKO1kGdyc,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7195598,-74.0057489,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Distilled,CLOSED_TEMPORARILY,2,ChIJra1qqopZwokRmgLHOV9B-_o,4.1,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71697899999999,-74.007834,FALSE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Gran Morsi,OPERATIONAL,2,ChIJSYuuSx9awokRyrrOFTGg0GY,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7207548,-74.0048846,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Shigure,OPERATIONAL,2,ChIJ5-T3vIpZwokRf0yDufZmYxE,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7198964,-74.01002489999999,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Mulberry & Vine,OPERATIONAL,2,ChIJKS8c0B5awokRAI_UCP4aW7M,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71649379999999,-74.00960730000001,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Serafina Tribeca,OPERATIONAL,2,ChIJ-0VhGB9awokRksxfZJBvigE,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.72371709999999,-74.0097423,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Thalassa,CLOSED_TEMPORARILY,3,ChIJn7NlKh5awokRIfzImaxf7Z8,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7152366,-74.0091553,FALSE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Sushi Azabu,CLOSED_TEMPORARILY,2,ChIJPVxLV_RZwokRAVu37ml9Vwo,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7196584,-74.00705219999999,FALSE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Gotan TriBeCa,OPERATIONAL,2,ChIJifdeVPVZwokRlCHFXdRcoR8,4.5,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7192269,-74.008907,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Jungsik,OPERATIONAL,4,ChIJpSTN0R9awokRI29rK_SfbeA,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.716584,-74.00792150000001,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
1803 NYC,CLOSED_TEMPORARILY,3,ChIJ0yKXaB9awokR6WFqdEE9aBY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7195661,-74.0098603,FALSE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Poke' Bar,OPERATIONAL,NA,ChIJ246cz8pbwokRHvHW4gjvXPQ,4.9,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.719819,-74.0083829,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Benares,OPERATIONAL,2,ChIJ6e4q1BhawokRWWDyNSiQ4yo,4.2,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7240306,-74.0099611,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Wolfgang's Steakhouse,OPERATIONAL,4,ChIJ7cmhqPVZwokRcWzLzM5e-5A,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7177931,-74.0054175,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
L'angolo,OPERATIONAL,NA,ChIJJ7ztWx5awokRRp703r5YC9s,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7175,-74.00944439999999,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Girello,OPERATIONAL,2,ChIJpzT5UfVZwokRn2yh6gyTPZw,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7169147,-74.008421,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
The Palm - Tribeca,OPERATIONAL,4,ChIJydJMJBxawokRrDjUyT1CNZc,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7162023,-74.0072007,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Il Mattone,OPERATIONAL,2,ChIJ2RviqPVZwokRWs45Lw5qDNI,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7169855,-74.0083752,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Da Mikele By Luzzo's,CLOSED_TEMPORARILY,2,ChIJ__4cdSBawokRX8ep5xIk-C0,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71726470000001,-74.0104673,FALSE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Terroir,CLOSED_TEMPORARILY,2,ChIJ1Z3-Oh5awokR6ReR4JZHAfA,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71609770000001,-74.0085945,FALSE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Zona,OPERATIONAL,2,ChIJEzmGOh5awokRqFeGqHEZUl4,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7195598,-74.0057489,TRUE,Tribeca,2020-05-27,2020-05-27T21:24:26Z,22
Nom Wah Tea Parlor,OPERATIONAL,1,ChIJqwvF8CZawokRwi6ijQhRGD0,4.3,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144447,-73.998254,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Great NY Noodletown,OPERATIONAL,1,ChIJxxUYUyZawokRl_nFS_dkwio,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7150085,-73.9970518,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Wo Hop,CLOSED_TEMPORARILY,1,ChIJ-VGd7CZawokRl9npZ-z0DbU,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142762,-73.998921,FALSE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Shanghai 21,OPERATIONAL,1,ChIJTVG07iZawokRq9rPs7ib8bY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144148,-73.9989026,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Joe's Shanghai,OPERATIONAL,1,ChIJ2XIY-CZawokRokUjxBSl5hw,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7157106,-73.9966898,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Peking Duck House,OPERATIONAL,2,ChIJOd2Y7yZawokRZrmsAw8Y_U4,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7146516,-73.998722,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Jing Fong,OPERATIONAL,2,ChIJJWt4pCdawokRFcDubKrCgRE,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7159842,-73.9972011,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Chinese Tuxedo,OPERATIONAL,3,ChIJyW-u9iZawokRY1sHXGzZHGI,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7143302,-73.9980357,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Deluxe Green Bo,OPERATIONAL,1,ChIJB9obBCdawokR_I47fRFPBhc,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7156177,-73.9980053,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
The Original Buddha Bodai Kosher Vegetarian Restaurant 🥬 佛菩提,OPERATIONAL,1,ChIJw3YulCZawokRGh4ZyOycnic,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138868,-73.99879820000001,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Lalito,OPERATIONAL,2,ChIJO9LxOidawokRqaiAZAf6Ifo,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7162194,-73.99976319999999,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Nha Trang One,OPERATIONAL,1,ChIJpZ8NRydawokRXYCtGefF0Nc,4.4,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7167652,-73.9997046,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Shanghai Asian Cuisine 上海小館,OPERATIONAL,1,ChIJcWN7pidawokRn_LPabV0ta0,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7158873,-73.9972344,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Hop Kee,OPERATIONAL,2,ChIJTVG07iZawokR6lRX9rV0puI,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144556,-73.9988944,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Hwa Yuan Szechuan 華園,OPERATIONAL,2,ChIJDS02PiZawokRUHmiu65dXy0,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7137682,-73.9960242,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
456 New Shanghai - Temporarily Closed,OPERATIONAL,1,ChIJX4-QDSdawokRtFBM1mz6gn4,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71624740000001,-73.998268,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
88 Lan Zhou Handmade Noodles,OPERATIONAL,1,ChIJq6onsCdawokRaXW5KtUYtwk,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7155828,-73.9969486,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Spicy Village,OPERATIONAL,1,ChIJt8rEHyhawokR5iJZu_Em_g4,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7170028,-73.9934222,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Tasty Hand Pulled Noodle,OPERATIONAL,NA,ChIJmZTuWtBbwokRWxbraRwj8xA,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142425,-73.9978903,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Thái Sơn,OPERATIONAL,1,ChIJe5DgRidawokRLbT4Eer98rg,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7168378,-73.9996312,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Fried Dumpling,OPERATIONAL,1,ChIJPX34wSZawokRtqaBPGpIaYI,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144447,-73.998254,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Dimes,OPERATIONAL,2,ChIJg1zmpilawokR1tvpSF6PWS8,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7150085,-73.9970518,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Forlini's,OPERATIONAL,2,ChIJC_2hRidawokRw1UdPlce1dc,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142762,-73.998921,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Super Taste,OPERATIONAL,1,ChIJoR3RZyhawokRwR91d6hJvvY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144148,-73.9989026,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Ping,OPERATIONAL,2,ChIJA6Cf7iZawokRhqozCeR3RmI,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7157106,-73.9966898,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Aux Epices,OPERATIONAL,2,ChIJRzod34lZwokRdV-hx_3qbk4,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7146516,-73.998722,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Hou Yi Hot Pot,OPERATIONAL,2,ChIJt4HiLyhawokRhJ8I8nMsxZg,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7159842,-73.9972011,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Bo Ky,CLOSED_TEMPORARILY,1,ChIJE6NZGidawokRZ5gDkUlPMeE,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7143302,-73.9980357,FALSE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Bodhi Kosher Vegetarian Restaurant,OPERATIONAL,1,ChIJ9zpnPidawokRdhxyso6KXKw,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7156177,-73.9980053,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
West New Malaysia,OPERATIONAL,1,ChIJTbcyuidawokRyQ3l5ZcDPEo,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138868,-73.99879820000001,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Big Wong,OPERATIONAL,1,ChIJqYOCDidawokRmg3mgC_ce3g,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7162194,-73.99976319999999,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Dim Sum Go Go,CLOSED_TEMPORARILY,2,ChIJBQwbiCZawokRak_8KefFP7M,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7167652,-73.9997046,FALSE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Golden Unicorn,OPERATIONAL,2,ChIJXczCZSZawokRerIzds-K5e0,4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7158873,-73.9972344,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
XO Kitchen Restaurant食坊,OPERATIONAL,1,ChIJzRjwH4hZwokRwC2I8MwlGrE,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144556,-73.9988944,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Kopitiam,OPERATIONAL,1,ChIJCSo-rSlawokRXSVW0IKZ3vQ,4.4,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7137682,-73.9960242,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
H K Wonton Garden,OPERATIONAL,1,ChIJxxWZFSdawokRvpYShowHen4,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71624740000001,-73.998268,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Hop Lee,OPERATIONAL,1,ChIJ4xlG7CZawokRCHn1c3MJlc0,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7155828,-73.9969486,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Wonton Noodle Garden,OPERATIONAL,1,ChIJdchGBSdawokRrNBainqPr-I,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7170028,-73.9934222,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
21 Shanghai House,OPERATIONAL,1,ChIJf_0EQSZawokRjJYY6kb2u-0,4.2,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142425,-73.9978903,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Wah Fung Fast Food,OPERATIONAL,1,ChIJCZ6p_4dZwokRitXAVOk-zvs,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7168378,-73.9996312,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
The Fat Radish,OPERATIONAL,2,ChIJk6qdTChawokR5ChJI4uG48w,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144447,-73.998254,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Taiwan Pork Chop House,CLOSED_TEMPORARILY,1,ChIJTQAk9CZawokRKRODLVV58Ho,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7150085,-73.9970518,FALSE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Wu's Wonton King,OPERATIONAL,1,ChIJT5GkdilawokRy9yB3jEG_3Q,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142762,-73.998921,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Amazing 66,OPERATIONAL,2,ChIJ3coGDCdawokRGsuFjxpslzc,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144148,-73.9989026,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Tonii's Fresh Rice Noodle,OPERATIONAL,NA,ChIJk08Jp7NbwokRvn8njWu2MAM,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7157106,-73.9966898,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Shanghai Dumpling,OPERATIONAL,1,ChIJHT2IhidawokR29hLR-IQb8k,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7146516,-73.998722,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Mission Chinese Food,OPERATIONAL,3,ChIJ8RGuUoFZwokRwXIRS4LyjXc,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7159842,-73.9972011,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Nha Trang Centre,OPERATIONAL,1,ChIJpZ8NRydawokRWjmZWNZ-JJM,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7143302,-73.9980357,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
noodle village,CLOSED_TEMPORARILY,1,ChIJk31a6yZawokRCP9vIx0Us18,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7156177,-73.9980053,FALSE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Cheong Fun Cart,OPERATIONAL,NA,ChIJO5vUIYhZwokRhgBPxu526DI,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7138868,-73.99879820000001,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Tasty Dumpling,OPERATIONAL,1,ChIJg6Oj3yZawokRwDiCW7Aa6WU,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7162194,-73.99976319999999,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Pulqueria,OPERATIONAL,2,ChIJoWAm8SZawokRMhHwiq0j-0E,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7167652,-73.9997046,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Hop Shing,CLOSED_TEMPORARILY,1,ChIJcyIQiyZawokR4kZJEcGcrzs,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7158873,-73.9972344,FALSE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Shinka Ramen & Sake Bar,CLOSED_TEMPORARILY,2,ChIJo5Bb-SdawokRQxbV68CsySE,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144556,-73.9988944,FALSE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Royal Seafood,OPERATIONAL,2,ChIJf5eZgSdawokRMFzwX4PqajU,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7137682,-73.9960242,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
PhoBar,CLOSED_TEMPORARILY,NA,ChIJFapm5YZbwokRA-c6rMNDOsE,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71624740000001,-73.998268,FALSE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Asian Spicy Curry (pop-up),OPERATIONAL,1,ChIJC3VK3CZawokRcaVZWG88rKY,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7155828,-73.9969486,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Vegetarian Dim Sum House,CLOSED_TEMPORARILY,1,ChIJVZxB_CZawokRUNozUeW1rsw,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7170028,-73.9934222,FALSE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Ajisen,OPERATIONAL,1,ChIJ8Vp47SZawokRcgG7mrbDnPQ,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142425,-73.9978903,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Chikarashi,OPERATIONAL,2,ChIJw0zo4YlZwokRhB0jUYCbvVs,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7168378,-73.9996312,TRUE,Chinatown,2020-05-27,2020-05-27T21:24:26Z,22
Poke' Bar,OPERATIONAL,NA,ChIJ246cz8pbwokRHvHW4gjvXPQ,4.9,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7130634,-74.0082771,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Luna Pizza,OPERATIONAL,2,ChIJJXgZmSZawokRRV9GtBpodUw,4.4,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7132176,-73.998631,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Temple Court,OPERATIONAL,4,ChIJPQzEeBhawokR79Mo5NOT5Vw,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7113296,-74.0067242,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Da Claudio,OPERATIONAL,2,ChIJ94xVbhhawokRaDRb_Y6O1sA,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.71083400000001,-74.00761109999999,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Shanghai 21,OPERATIONAL,1,ChIJTVG07iZawokRq9rPs7ib8bY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7144148,-73.9989026,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Gran Morsi,OPERATIONAL,2,ChIJSYuuSx9awokRyrrOFTGg0GY,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.714315,-74.007766,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Modern Dining Solutions,OPERATIONAL,NA,ChIJAQBQUiFawokRqR6e1sO2kI8,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7135644,-74.0009512,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Mama Eatery,OPERATIONAL,NA,ChIJKSrp2yZawokRkZlD1htycUk,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7150348,-73.99956879999999,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Chinese Tuxedo,OPERATIONAL,3,ChIJyW-u9iZawokRY1sHXGzZHGI,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7143302,-73.9980357,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Maxwell's,CLOSED_TEMPORARILY,2,ChIJ5f6G4SFawokR6Ys9_WufV2M,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7147792,-74.00660529999999,FALSE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Augustine,CLOSED_TEMPORARILY,4,ChIJv1z7exhawokRDZctDiN6D8o,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.711245,-74.00663639999999,FALSE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Lalito,OPERATIONAL,2,ChIJO9LxOidawokRqaiAZAf6Ifo,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7162194,-73.99976319999999,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Shake Shack,OPERATIONAL,2,ChIJASNUNhhawokRxjhQOn8XYPc,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7105274,-74.00899369999999,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Bodhi Kosher Vegetarian Restaurant,OPERATIONAL,1,ChIJ9zpnPidawokRdhxyso6KXKw,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7163863,-73.9992785,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Wo Hop,CLOSED_TEMPORARILY,1,ChIJ-VGd7CZawokRl9npZ-z0DbU,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7142762,-73.998921,FALSE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
Aahar,OPERATIONAL,2,ChIJrdvdxhhawokRm1JoSRzX0so,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7133359,-74.0081867,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
CUT by Wolfgang Puck,OPERATIONAL,3,ChIJ87qt5hhawokRfDHmVxCxPJY,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7129004,-74.0093654,TRUE,Civic Center,2020-05-27,2020-05-27T21:24:26Z,22
