name,business_status,price_level,place_id,rating,types,lat,lng,open,old_neighborhood,neighborhood,borough,pull_date,pull_datetime,pull_week
Boardwalk Pizzeria,OPERATIONAL,2,ChIJ25M_emBowokR4_o2VyDYHiw,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5907021,-73.7970199,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Lucky Boy,OPERATIONAL,2,ChIJFb-CVdtlwokRzR4JAlCkUwk,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6322045,-73.7385568,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Bernadette’s,OPERATIONAL,NA,ChIJewT_EeZpwokRah7zy9_a1Mo,4.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5852085,-73.8178721,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Chen Six Flags,OPERATIONAL,1,ChIJz-gZdqZowokRxFtBlNPkars,3.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5999291,-73.7612432,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Julie's,OPERATIONAL,NA,ChIJyQRJiOJlwokRvMjxQwldFGA,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.61499999999999,-73.74666669999999,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Prime Bistro,OPERATIONAL,NA,ChIJbdi9fOllwokR5r418jU3rlo,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6169972,-73.73034,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Doma Land + Sea,OPERATIONAL,4,ChIJgY1gjsBlwokRVIXCViYwZYk,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6222875,-73.725265,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Bogo Kosher Pizza,OPERATIONAL,1,ChIJqaLVvellwokR6V4eWPbiD1g,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.618732,-73.7314857,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Soul Exchange Bistro & Wine Bar 2,CLOSED_TEMPORARILY,NA,ChIJWWcz3IlhwokRRXJhTAqBl98,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6180137,-73.74691229999999,FALSE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Whit's End,OPERATIONAL,2,ChIJ0VhKcDhowokRyq0GajhsM58,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.58494899999999,-73.81904899999999,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Dunkin',OPERATIONAL,1,ChIJSSICha5owokRXizLBJ341Js,3.7,"c(""bakery"", ""meal_takeaway"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.5964299,-73.7547008,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Tacoway Beach (SUMMER ONLY),CLOSED_TEMPORARILY,NA,ChIJe-Hu20NowokRLK8_IdWQcR8,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.5888052,-73.81210899999999,FALSE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Cho-Sen Island,OPERATIONAL,2,ChIJNdURQ-plwokRUzBhNT65gZM,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6184231,-73.72817810000001,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
New York Beach Club & Restaurant ( Open to Public after 6pm ),OPERATIONAL,NA,ChIJfSX4QUJvwokRl-uJFD_eA2I,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.58636360000001,-73.72505570000001,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Gino's Pizza,OPERATIONAL,1,ChIJu7xjLOplwokRdy0ZlkajmUc,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6176921,-73.7301298,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
Tropical,OPERATIONAL,NA,ChIJEZsPA-BlwokROCbNDSUMJq8,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.6214118,-73.74718829999999,TRUE,"Far Rockaway, Queens",Far Rockaway, Queens,2020-06-08,2020-06-08T20:37:32Z,23
The Waterfront NYC,OPERATIONAL,NA,ChIJd8ioKx2LwokRE9roVbrzASU,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8109107,-73.8336384,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Kingston Food Truck,OPERATIONAL,NA,ChIJYUn58cX1wokRJ-bshgIndwM,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8201904,-73.8420979,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Blackgal Sea Food,OPERATIONAL,NA,ChIJ61MTsyf1wokRORuQr1wybrQ,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8135458,-73.85559909999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Maravillas Bar & Grill,OPERATIONAL,2,ChIJo3Ka3yX1wokRS4aOV3PdvR8,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.81086800000001,-73.85535229999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Jimmy's Grand Cafe,OPERATIONAL,2,ChIJLYdCe9v0wokR6n-y9iGpW74,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.827712,-73.850347,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Legendary Bar & Grill,OPERATIONAL,1,ChIJTenWmziLwokRNNO2niVavK0,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.830966,-73.82615799999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
The Wicked Wolf,OPERATIONAL,2,ChIJ-ZqZEBiLwokR-F0TH-ryllQ,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8196472,-73.81734999999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Pizza Italia,OPERATIONAL,1,ChIJPUlVmtH0wokRIRxHwxvTj6k,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8228332,-73.8486061,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Cross Bronx Pizzeria,OPERATIONAL,NA,ChIJCTMn2of1wokR5naElUYHbfE,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8300049,-73.8507726,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Muscle Maker Grill,OPERATIONAL,2,ChIJpWYBFxiLwokRib7E-YVdDDk,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.81950399999999,-73.817115,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Sarku Japan Teriyaki & Sushi Express,CLOSED_TEMPORARILY,1,ChIJ2VKPdDKLwokR0dWlyePidZI,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8236031,-73.8374427,FALSE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Havana Cafe,OPERATIONAL,2,ChIJw8zkWsj0wokR_JAkW37dgIM,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.833107,-73.85161599999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Travesias Latin Fusion Cuisine,OPERATIONAL,2,ChIJB52uuD2LwokRNwneWmZBND8,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8244662,-73.82057449999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Louie & Ernie's Pizza,OPERATIONAL,1,ChIJHaL2lUWLwokRaeoqV_Sr8KM,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8382652,-73.8286346,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Sabrosura,OPERATIONAL,2,ChIJa2sI_cj0wokRBO_F1eX2h_8,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8320732,-73.85075739999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Havana Café,OPERATIONAL,2,ChIJYdXIy06LwokRIPXgdWwsd-8,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8378307,-73.8343158,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Throgs Neck Fried Chicken,OPERATIONAL,1,ChIJOVJZAhiLwokR195S9o9KNoc,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8203019,-73.8175858,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Havana Express,OPERATIONAL,NA,ChIJh-zYejKLwokRDgvnv2BoeQk,4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.823881,-73.838408,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Da Franco & Tony,OPERATIONAL,2,ChIJ7WHfHVKLwokRGB9Q__vhY18,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8435906,-73.83605519999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Taqueria Lupita,OPERATIONAL,1,ChIJi-SH6jiLwokREPRTQ4dt3dc,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.82994679999999,-73.82582049999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Brewski's Bar & Grill,OPERATIONAL,2,ChIJUSGnkD6LwokRGxVjdcv3Jiw,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8265598,-73.8224469,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
El Paisano Pizza & Pasta,OPERATIONAL,1,ChIJHU_YhEeLwokRi_J8FTqU6FU,4.7,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8322051,-73.8277773,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Cestra's Pizza,OPERATIONAL,1,ChIJ7YGbKj-LwokR0ShdWBFMBC0,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.82868149999999,-73.8241262,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
IKKO Hibachi Sushi Asian Bistro,OPERATIONAL,2,ChIJ0ye3B4uLwokRyBlf-rRP9bU,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.82118639999999,-73.8188629,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Wah Yoan,OPERATIONAL,1,ChIJKwS9gDiLwokR7BEOsHqwcLQ,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8313016,-73.82713079999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Emilio's Pizza,OPERATIONAL,1,ChIJDWUavz2LwokR4gZL2WX_umY,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8242771,-73.8199719,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Icehouse Café,OPERATIONAL,2,ChIJSwGe0RqLwokRvVd3CISy5tg,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.816944,-73.80669700000001,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Casa Restaurant & Lounge,OPERATIONAL,2,ChIJUX1X0ziLwokRUFlo0nebl9U,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.82897,-73.8242226,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Step In,OPERATIONAL,2,ChIJvZeUH8H0wokRR6HyeGlF5AA,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.83388799999999,-73.8611919,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Jägerhaus,OPERATIONAL,2,ChIJL9S0xpWKwokRNGloENoXHe0,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7866579,-73.8164733,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Delicias Food Deli Cafe,OPERATIONAL,NA,ChIJO88Fbcj0wokRtaQXY4DpUaM,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8338751,-73.8527862,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
The Clinton,OPERATIONAL,2,ChIJnzCbiOuKwokRCQUxFUFBSw8,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7931062,-73.81285460000001,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Patricia's Pizza of Tremont,OPERATIONAL,2,ChIJD98NnT2LwokRXYEbiYFFuY8,4.5,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.823224,-73.81927499999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
PJ Brady's Bar & Restaurant,OPERATIONAL,1,ChIJ0Vm-qGqLwokRztbl30W9j5k,4.4,"c(""bar"", ""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.830816,-73.818094,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
New Green Dragon,OPERATIONAL,2,ChIJkbtOQBiLwokRQXPKNr8n2oY,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8188889,-73.8166667,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
The Miles Coffee Bar,OPERATIONAL,2,ChIJVVU5FxiLwokRV2NhOK1JnV0,4.6,"c(""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.8194859,-73.8172763,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Brisas del Caribe,OPERATIONAL,1,ChIJiwqt-8j0wokROy7ne-YEAtQ,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8321063,-73.8513827,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Crown Fried Chicken,OPERATIONAL,1,ChIJddRvm9H0wokRRGhW5eIuUy4,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8226926,-73.8485762,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Golden Chef Healthy Food,OPERATIONAL,NA,ChIJi7FK8D6LwokRuGuu5w_kmGY,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.845033,-73.830601,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
China Palace Restaurant,OPERATIONAL,1,ChIJm_cdhFqLwokRUwxuUg1hleI,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.84390210000001,-73.8296077,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Frank's Pizza,OPERATIONAL,2,ChIJ7SembhiLwokRqF5B8wZWhGA,4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.81870929999999,-73.8173486,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Joe's Pizza,OPERATIONAL,1,ChIJW3m4gVqLwokRmQI--LHXow8,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8441752,-73.83007479999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
La Parada,OPERATIONAL,NA,ChIJf4MjuD2LwokRyGAuWRR4dU0,3.9,"c(""meal_delivery"", ""meal_takeaway"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8244211,-73.8205552,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Chipotle Mexican Grill,OPERATIONAL,1,ChIJVYorczKLwokRo29y9E5g-N4,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8237069,-73.8382068,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Five Guys,OPERATIONAL,2,ChIJVYorczKLwokRKGLb_1bbx50,4,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8235586,-73.8373024,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Sushi Q,OPERATIONAL,2,ChIJ4717flCLwokRI-Vv2w1BdWA,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8442081,-73.8303045,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Made In Puerto Rico,OPERATIONAL,2,ChIJHaVzNEaLwokRQB_-jwrkW2E,4.2,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8344938,-73.8291002,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
CABO,CLOSED_TEMPORARILY,2,ChIJzx1AKjyLwokREq-NIDbuAiw,3.9,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.825758,-73.8215929,FALSE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Cousins Pizzeria,OPERATIONAL,NA,ChIJw2ezzHGLwokRXfl0fbT3ao4,4.4,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8295419,-73.82480199999999,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Loretta's Pizza,OPERATIONAL,1,ChIJ8yVV-2mLwokRLAAhn7mByp4,4.5,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.835712,-73.8179935,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Orrico's,OPERATIONAL,NA,ChIJsX6yEXiLwokRKUW404YWmw4,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.84769439999999,-73.8317802,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
The New Acri Cafe,OPERATIONAL,2,ChIJuWza30qLwokRDdQFpZ6gYQQ,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8358056,-73.8406194,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Boston Market,OPERATIONAL,1,ChIJtR3vtUeLwokRyRtjGLhPO70,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.833966,-73.8285444,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Yamada,OPERATIONAL,2,ChIJzzAvwj2LwokRnuf1EG5RO98,4.2,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8248556,-73.8201924,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Joe's Place,OPERATIONAL,2,ChIJs-o87sH0wokRBCuwHU3Hnx8,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.832662,-73.864415,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Tommy's Pizza,OPERATIONAL,1,ChIJvWLFEBiLwokRMtepYyDnhh8,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8195619,-73.8172086,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Pollos a la Brasa Mario,OPERATIONAL,2,ChIJ02uxSFL1wokRgRzJyT242Nc,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.78303409999999,-73.8459994,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Isla Verde Express,CLOSED_TEMPORARILY,NA,ChIJ219ck8H0wokRmpijVvhhSq8,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8327933,-73.86388459999999,FALSE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
La Cocina Boricua,OPERATIONAL,2,ChIJUy4H08n0wokRb456cFPq-Kw,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8344914,-73.85053940000002,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Mama Puebla,OPERATIONAL,2,ChIJ9wgdeUeLwokRx15bzhipegY,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.831959,-73.827011,TRUE,"Ferry Point Park, Bronx",Ferry Point Park, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Claudy's Kitchen,OPERATIONAL,NA,ChIJCZnKPDr0wokRCxuIYHQLFRU,5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8897903,-73.89856950000001,TRUE,"Fieldston, Bronx",Fieldston, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Jake’s Steakhouse,OPERATIONAL,3,ChIJMdt9na_zwokR8EhXPxHLA1g,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8917007,-73.8976504,TRUE,"Fieldston, Bronx",Fieldston, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
An Beal Bocht Cafe,OPERATIONAL,2,ChIJxTOdjLvzwokR5HWDbnyl2jw,4.6,"c(""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.887375,-73.90495299999999,TRUE,"Fieldston, Bronx",Fieldston, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Tin Marin,OPERATIONAL,2,ChIJnRjrrr7zwokRc6Uo6E8DI7s,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8870554,-73.90685239999999,TRUE,"Fieldston, Bronx",Fieldston, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Broadway Joe's Pizza,OPERATIONAL,1,ChIJT5ttc6XzwokRAVLWuswSh4c,4.5,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8899072,-73.898454,TRUE,"Fieldston, Bronx",Fieldston, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
The Hill Bistro,OPERATIONAL,3,ChIJBx8mo77zwokRN25C3xziowY,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8863222,-73.90718059999999,TRUE,"Fieldston, Bronx",Fieldston, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
The Last Stop,OPERATIONAL,NA,ChIJq1rdt2LzwokRvnU7AKI34VE,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8897812,-73.8985685,TRUE,"Fieldston, Bronx",Fieldston, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Corner Cafe & Bakery,OPERATIONAL,2,ChIJETopIL_zwokRtrOoWqb-sLI,4.4,"c(""restaurant"", ""bakery"", ""cafe"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.8872301,-73.906795,TRUE,"Fieldston, Bronx",Fieldston, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Cocina Chente,OPERATIONAL,2,ChIJpzqwor7zwokRhRW4vxE4MVs,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.8862028,-73.9072528,TRUE,"Fieldston, Bronx",Fieldston, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
Yo-Burger,OPERATIONAL,1,ChIJkS0prb7zwokR-T6gq-lXc-4,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.887428,-73.9069516,TRUE,"Fieldston, Bronx",Fieldston, Bronx,2020-06-08,2020-06-08T20:37:32Z,23
